id,clave,name,nacionalidad,designador_iata,linea_ferrea,clavetransporte_id/id
cfd_mx_traslado.cartaporte_estaciones_EA108,EA108,Antonio Maceo,Cuba,SCU,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA109,EA109,Abel Santamaría,Cuba,SNU,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA110,EA110,Juan Gualberto Gomez,Cuba,VRA,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA111,EA111,Aalborg,Dinamarca,AAL,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA112,EA112,Billund,Dinamarca,BLL,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA113,EA113,København,Dinamarca,CPH,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA114,EA114,Mariscal Lamar,Ecuador,CUE,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA115,EA115,Jose Joaquín De Olmdeo,Ecuador,GYE,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA116,EA116,Eloy Alfaro,Ecuador,MEC,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA117,EA117,General Ulpiano Páez,Ecuador,SNC,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA118,EA118,Mitad Del Mundo,Ecuador,UIO,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA119,EA119,Monseñor Oscar Arnulfo Romero,El Salvador,SAL,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA120,EA120,Al Maktoum,Emiratos Árabes Unidos,DWC,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA121,EA121,El Prat,España,BCN,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA122,EA122,Adolfo Suarez Madrid–Barajas,España,MAD,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA123,EA123,Son Sant Joan,España,PMI,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA124,EA124,Manises,España,VLC,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA125,EA125,Zaragoza,España,ZAZ,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA126,EA126,Albuquerque International,Estados Unidos,ABQ,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA127,EA127,Atlantic City International,Estados Unidos,ACY,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA128,EA128,Addison,Estados Unidos,ADS,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA129,EA129,Joint Base Andrews,Estados Unidos,ADW,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA130,EA130,Alexandria International,Estados Unidos,AEX,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA131,EA131,Fort Worth Alliance,Estados Unidos,AFW,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA132,EA132,Albany International,Estados Unidos,ALB,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA133,EA133,Waterloo Regional,Estados Unidos,ALO,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA134,EA134,Rick Husband Amarillo International,Estados Unidos,AMA,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA135,EA135,Anniston Regional,Estados Unidos,ANB,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA136,EA136,Ted Stevens,Estados Unidos,ANC,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA137,EA137,Talladega Municipal,Estados Unidos,ASN,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA138,EA138,Hartsfield - Jackson Atlanta International,Estados Unidos,ATL,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA139,EA139,Appleton International,Estados Unidos,ATW,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA140,EA140,Augusta State,Estados Unidos,AUG,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA141,EA141,Austin-Bergstrom International,Estados Unidos,AUS,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA142,EA142,Asheville Regional,Estados Unidos,AVL,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA143,EA143,Phoenix-Mesa Gateway,Estados Unidos,AZA,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA144,EA144,Kalamazoo/Battle Creek International,Estados Unidos,AZO,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA145,EA145,Bradley International,Estados Unidos,BDL,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA146,EA146,Laurence G Hanscom,Estados Unidos,BED,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA147,EA147,Boeing Field/King County International,Estados Unidos,BFI,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA148,EA148,Meadows Field,Estados Unidos,BFL,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA149,EA149,Bangor International,Estados Unidos,BGR,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA150,EA150,Birmingham-Shuttlesworth,Estados Unidos,BHM,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA151,EA151,Biggs,Estados Unidos,BIF,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA152,EA152,West Michigan Regional,Estados Unidos,BIV,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA153,EA153,Central Il Regional Airport,Estados Unidos,BMI,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA154,EA154,Nashville International,Estados Unidos,BNA,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA155,EA155,General Edward Lawrence Logan International,Estados Unidos,BOS,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA156,EA156,Rafael Hernandez,Estados Unidos,BQN,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA157,EA157,Brownsville/South Padre Island International,Estados Unidos,BRO,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA158,EA158,W K Kellogg,Estados Unidos,BTL,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA159,EA159,Bert Mooney,Estados Unidos,BTM,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA160,EA160,Buffalo Niagara International,Estados Unidos,BUF,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA161,EA161,Warren County Regional,Estados Unidos,BWG,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA162,EA162,Baltimore/Washington International Thurgood Marshall,Estados Unidos,BWI,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA163,EA163,Columbia Metropolitan,Estados Unidos,CAE,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA164,EA164,Akron-Canton Regional,Estados Unidos,CAK,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA165,EA165,Lovell,Estados Unidos,CHA,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA166,EA166,Charleston International,Estados Unidos,CHS,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA167,EA167,The Eastern Iowa,Estados Unidos,CID,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA168,EA168,Cleveland-Hopkins International,Estados Unidos,CLE,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA169,EA169,Easterwood,Estados Unidos,CLL,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA170,EA170,Charlotte/Douglas International,Estados Unidos,CLT,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA171,EA171,John Glenn Columbus International,Estados Unidos,CMH,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA172,EA172,University Of Illinois,Estados Unidos,CMI,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA173,EA173,Aeropuerto de Columbia,Estados Unidos,COA,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA174,EA174,Columbia Regional,Estados Unidos,COU,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA175,EA175,Corpus Christi International,Estados Unidos,CRP,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA176,EA176,Columbus,Estados Unidos,CSG,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA177,EA177,Cincinnati/Northern Kentucky International,Estados Unidos,CVG,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA178,EA178,Dallas Love,Estados Unidos,DAL,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA179,EA179,James M Cox Dayton International,Estados Unidos,DAY,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA180,EA180,Ronald Reagan,Estados Unidos,DCA,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA181,EA181,Denver International,Estados Unidos,DEN,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA182,EA182,Dallas-Fort Worth International,Estados Unidos,DFW,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA183,EA183,De Kalb Taylor Municipal,Estados Unidos,DKB,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA184,EA184,Duluth International,Estados Unidos,DLH,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA185,EA185,Dupage,Estados Unidos,DPA,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA186,EA186,Del Rio International,Estados Unidos,DRT,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA187,EA187,Des Moines International,Estados Unidos,DSM,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA188,EA188,Denton Enterprise,Estados Unidos,DTO,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA189,EA189,Detroit Metropolitan,Estados Unidos,DTW,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA190,EA190,Eagle County Regional,Estados Unidos,EGE,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA191,EA191,South Arkansas Regional,Estados Unidos,ELD,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA192,EA192,El Paso International,Estados Unidos,ELP,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA193,EA193,Evansville Regional,Estados Unidos,EVV,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA194,EA194,Newark Liberty International,Estados Unidos,EWR,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA195,EA195,Héctor International,Estados Unidos,FAR,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA196,EA196,Fresno Yosemite International,Estados Unidos,FAT,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA197,EA197,Frederick Regional,Estados Unidos,FDR,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA198,EA198,Fort Lauderdale,Estados Unidos,FLL,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA199,EA199,Bishop International,Estados Unidos,FNT,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA200,EA200,Topeka Regional,Estados Unidos,FOE,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA201,EA201,Joe Foss,Estados Unidos,FSD,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA202,EA202,Fort Wayne International,Estados Unidos,FWA,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA203,EA203,Greeneville-Greene County Municipal,Estados Unidos,GCY,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA204,EA204,Grand Forks International,Estados Unidos,GFK,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA205,EA205,Grand Junction Regional,Estados Unidos,GJT,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA206,EA206,Arlington Municipal,Estados Unidos,GKY,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA207,EA207,Greenville Mid-Delta,Estados Unidos,GLH,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA208,EA208,Central Nebraska Regional,Estados Unidos,GRI,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA209,EA209,Gordon Municipal,Estados Unidos,GRN,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA210,EA210,Gerald R Ford International,Estados Unidos,GRR,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA211,EA211,Piedmont Triad International,Estados Unidos,GSO,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA212,EA212,Greenville Spartanburg International,Estados Unidos,GSP,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA213,EA213,Donaldson,Estados Unidos,GYH,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA214,EA214,Gary/Chicago International,Estados Unidos,GYY,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA215,EA215,Hagerstown Regional,Estados Unidos,HGR,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA216,EA216,Hawkins,Estados Unidos,HKS,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA217,EA217,Hickory Regional,Estados Unidos,HKY,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA218,EA218,Helena Regional,Estados Unidos,HLN,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA219,EA219,Daniel K Inouye International,Estados Unidos,HNL,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA220,EA220,William P Hobby,Estados Unidos,HOU,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA221,EA221,Valley International,Estados Unidos,HRL,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA222,EA222,Boone County,Estados Unidos,HRO,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA223,EA223,Carl T Jones Field,Estados Unidos,HSV,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA224,EA224,Tri-State/Milton J Ferguson,Estados Unidos,HTS,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA225,EA225,Terre Haute Regional,Estados Unidos,HUF,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA226,EA226,Washington Dulles,Estados Unidos,IAD,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA227,EA227,Niagara Falls International,Estados Unidos,IAG,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA228,EA228,George Bush Intercontinental,Estados Unidos,IAH,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA229,EA229,Dwight D Eisenhower National,Estados Unidos,ICT,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA230,EA230,Ankeny Regional,Estados Unidos,IKV,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA231,EA231,Wilmington International,Estados Unidos,ILM,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA232,EA232,Wilmington Air Park,Estados Unidos,ILN,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA233,EA233,Immokalee Regional,Estados Unidos,IMM,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA234,EA234,Indianapolis International,Estados Unidos,IND,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA235,EA235,Jackson Hole,Estados Unidos,JAC,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA236,EA236,Jackson-Evers International,Estados Unidos,JAN,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA237,EA237,Jacksonville International,Estados Unidos,JAX,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA238,EA238,Jefferson City Memorial,Estados Unidos,JEF,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA239,EA239,John F Kennedy International,Estados Unidos,JFK,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA240,EA240,Capital Region International,Estados Unidos,LAN,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA241,EA241,Mccarran International,Estados Unidos,LAS,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA242,EA242,Los Angeles International,Estados Unidos,LAX,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA243,EA243,Lubbock Preston Smith International,Estados Unidos,LBB,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA244,EA244,Rickenbacker International,Estados Unidos,LCK,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA245,EA245,Blue Grass,Estados Unidos,LEX,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA246,EA246,Lafayette Regional,Estados Unidos,LFT,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA247,EA247,Laguardia,Estados Unidos,LGA,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA248,EA248,Long Beach,Estados Unidos,LGB,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA249,EA249,Lagrange-Callaway,Estados Unidos,LGC,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA250,EA250,Bill And Hillary Clinton National,Estados Unidos,LIT,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA251,EA251,Facility,Estados Unidos,LJC,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA252,EA252,Louisville Winston County,Estados Unidos,LMS,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA253,EA253,Bowman,Estados Unidos,LOU,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA254,EA254,Laredo International,Estados Unidos,LRD,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA255,EA255,La Crosse Regional,Estados Unidos,LSE,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA256,EA256,Cincinnati Municipal,Estados Unidos,LUK,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA257,EA257,Lawrenceville-Vincennes International,Estados Unidos,LWV,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA258,EA258,Gwinnett County,Estados Unidos,LZU,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA259,EA259,Mbs International,Estados Unidos,MBS,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA260,EA260,Kansas City International,Estados Unidos,MCI,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA261,EA261,Orlando International,Estados Unidos,MCO,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA262,EA262,Chicago Midway International,Estados Unidos,MDW,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA263,EA263,Key,Estados Unidos,MEI,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA264,EA264,Memphis International,Estados Unidos,MEM,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA265,EA265,Mansfield Lahm Regional,Estados Unidos,MFD,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA266,EA266,Mcallen Miller International,Estados Unidos,MFE,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA267,EA267,Michigan City Municipal,Estados Unidos,MGC,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA268,EA268,Montgomery Regional,Estados Unidos,MGM,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA269,EA269,Miami International,Estados Unidos,MIA,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA270,EA270,Charles B Wheeler Downtown,Estados Unidos,MKC,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA271,EA271,General Mitchell International,Estados Unidos,MKE,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA272,EA272,Quad City International,Estados Unidos,MLI,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA273,EA273,Mobile Regional,Estados Unidos,MOB,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA274,EA274,Smyrna,Estados Unidos,MQY,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA275,EA275,Maury County,Estados Unidos,MRC,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA276,EA276,Dane County Regional,Estados Unidos,MSN,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA277,EA277,Minneapolis-St. Paul International,Estados Unidos,MSP,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA278,EA278,Louis Armstrong New Orleans International,Estados Unidos,MSY,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA279,EA279,Montrose Regional,Estados Unidos,MTJ,,cartaporte_clavetransporte_03
cfd_mx_traslado.cartaporte_estaciones_EA280,EA280,Myrtle Beach International,Estados Unidos,MYR,,cartaporte_clavetransporte_03
