id,clave,name
cfd_mx_traslado.cartaporte_materialpeligroso_M1957,M1957,"DESINFECTANTE LÍQUIDO, TÓXICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1958,M1958,"COLORANTE SÓLIDO, TÓXICO, N.E.P. o MATERIA INTERMEDIA PARA COLORANTES, SÓLIDA, TÓXICA, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1959,M1959,"NICOTINA, COMPUESTO LÍQUIDO DE, N.E.P., o PREPARADO LÍQUIDO A BASE DE NICOTINA, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1960,M1960,"ALQUILFENOLES LÍQUIDOS, N.E.P. (incluidos los homólogos C2 a C12)"
cfd_mx_traslado.cartaporte_materialpeligroso_M1961,M1961,"ORGANOESTAÑO, COMPUESTO DE, SÓLIDO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1962,M1962,"COLORANTE SÓLIDO,
CORROSIVO, N.E.P. o MATERIA INTERMEDIA PARA COLORANTES, SÓLIDA, CORROSIVA, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1963,M1963,"LÍQUIDO QUE REACCIONA CON EL AGUA, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1964,M1964,"PERÓXIDO DE HIDRÓGENO Y ÁCIDO PEROXIACÉTICO, EN MEZCLA, con ácido(s), agua y un máximo del 5 % de ácido peroxiacético, ESTABILIZADA"
cfd_mx_traslado.cartaporte_materialpeligroso_M1965,M1965,"DISPOSITIVOS PEQUEÑOS ACCIONADOS POR HIDROCARBUROS GASEOSOS o RECARGAS DE HIDROCARBUROS GASEOSOS PARA DISPOSITIVOS PEQUEÑOS, con dispositivo de descarga"
cfd_mx_traslado.cartaporte_materialpeligroso_M1966,M1966,DIFENILOS POLIHALOGENADOS LÍQUIDOS o MONOMETILDIFENILMETANOS HALOGENADOS LÍQUIDOS o TERFENILOS POLIHALOGENADOS LÍQUIDOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1967,M1967,"DIFENILOS
POLIHALOGENADOS SÓLIDOS o MONOMETILDIFENILMETANOS HALOGENADOS SÓLIDOS o TERFENILOS POLIHALOGENADOS SÓLIDOS"
cfd_mx_traslado.cartaporte_materialpeligroso_M1968,M1968,PERFLUORO(ÉTER METILVINÍLICO)
cfd_mx_traslado.cartaporte_materialpeligroso_M1969,M1969,PERFLUORO(ÉTER ETILVINÍLICO)
cfd_mx_traslado.cartaporte_materialpeligroso_M1970,M1970,PENTACLOROFENOL
cfd_mx_traslado.cartaporte_materialpeligroso_M1971,M1971,"GAS COMPRIMIDO, COMBURENTE, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1972,M1972,"GAS LICUADO, COMBURENTE, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1973,M1973,"GAS LICUADO, REFRIGERADO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1974,M1974,"1,1,1,2-TETRAFLUOROETANO (GAS REFRIGERANTE R 134a)"
cfd_mx_traslado.cartaporte_materialpeligroso_M1975,M1975,"GAS LICUADO TÓXICO, INFLAMABLE, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1976,M1976,"GAS LICUADO INFLAMABLE, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1977,M1977,GAS LICUADO TÓXICO N.E.P.
cfd_mx_traslado.cartaporte_materialpeligroso_M1978,M1978,"GAS LICUADO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1979,M1979,"OBJETOS CON PRESIÓN INTERIOR, NEUMÁTICOS o HIDRAÚLICOS (que contienen gas no inflamable)"
cfd_mx_traslado.cartaporte_materialpeligroso_M1980,M1980,DEPÓSITO DE COMBUSTIBLE DE GRUPO MOTOR DE CIRCUITO HIDRAÚLICO DE AERONAVE (que contiene una mezcla de hidrazina anhidra y metilhidrazina) (combustible M86)
cfd_mx_traslado.cartaporte_materialpeligroso_M1981,M1981,VEHÍCULO PROPULSADO POR GAS INFLAMABLE o VEHÍCULO PROPULSADO POR LÍQUIDO INFLAMABLE o VEHÍCULO CON PILA DE COMBUSTIBLE PROPULSADO POR GAS INFLAMABLE o VEHÍCULO CON PILA DE COMBUSTIBLE PROPULSADO POR LÍQUIDO INFLAMABLE
cfd_mx_traslado.cartaporte_materialpeligroso_M1982,M1982,"MUESTRA DE GAS INFLAMABLE, A PRESIÓN NORMAL, N.E.P., que no sea líquido refrigerado"
cfd_mx_traslado.cartaporte_materialpeligroso_M1983,M1983,"MUESTRA DE GAS TÓXICO, INFLAMABLE, A PRESIÓN NORMAL, N.E.P., que no sea líquido refrigerado"
cfd_mx_traslado.cartaporte_materialpeligroso_M1984,M1984,"MUESTRA DE GAS TÓXICO,
A PRESIÓN NORMAL, N.E.P., que no sea líquido refrigerado"
cfd_mx_traslado.cartaporte_materialpeligroso_M1985,M1985,SUBPRODUCTOS DE LA FUNDICIÓN DEL ALUMINIO o SUBPRODUCTOS DE LA REFUNDICIÓN DEL ALUMINIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1986,M1986,VEHÍCULO ACCIONADO POR BATERÍA o APARATO ACCIONADO POR BATERÍA
cfd_mx_traslado.cartaporte_materialpeligroso_M1987,M1987,"TOXINAS EXTRAÍDAS DE UN MEDIO VIVO, LÍQUIDAS, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1988,M1988,TOXINAS EXTRAÍDAS DE UN
cfd_mx_traslado.cartaporte_materialpeligroso_M1989,M1989,DISULFURO DE TITANIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1990,M1990,"SÓLIDO QUE CONTIENE LÍQUIDO INFLAMABLE, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1991,M1991,"SÓLIDO INFLAMABLE ORGÁNICO, FUNDIDO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1992,M1992,"SÓLIDO INFLAMABLE INORGÁNICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1993,M1993,"SÓLIDO INFLAMABLE, TÓXICO, INORGÁNICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1994,M1994,"SÓLIDO INFLAMABLE, CORROSIVO, INORGÁNICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1995,M1995,"SALES METÁLICAS DE COMPUESTOS ORGÁNICOS, INFLAMABLES, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1996,M1996,"HIDRUROS METÁLICOS INFLAMABLES, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1997,M1997,"LÍQUIDO ORGÁNICO QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1998,M1998,"LÍQUIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO, TÓXICO, ORGÁNICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1999,M1999,"LÍQUIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO, CORROSIVO, ORGÁNICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2000,M2000,"LÍQUIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO, INORGÁNICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2001,M2001,"LÍQUIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO, TÓXICO, INORGÁNICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2002,M2002,"LÍQUIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO, CORROSIVO, INORGÁNICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2003,M2003,"POLVO METÁLICO QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2004,M2004,"SÓLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO, INORGÁNICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2005,M2005,"SÓLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO, TÓXICO, INORGÁNICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2006,M2006,"SÓLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO, CORROSIVO, INORGÁNICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2007,M2007,LÍQUIDO PIROFÓRICO INORGÁNICO N.E.P.
cfd_mx_traslado.cartaporte_materialpeligroso_M2008,M2008,"SÓLIDO PIROFÓRICO INORGÁNICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2009,M2009,"ALCOHOLATOS DE METALES ALCALINOTÉRREOS, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2010,M2010,"ALCOHOLATOS DE METALES ALCALINOS QUE EXPERIMENTAN CALENTAMIENTO ESPONTÁNEO, CORROSIVOS, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2011,M2011,"SUSTANCIA METÁLICA QUE REACCIONA CON EL AGUA, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2012,M2012,"SUSTANCIA METÁLICA QUE REACCIONA CON EL AGUA Y QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2013,M2013,"CLORATOS INORGÁNICOS EN SOLUCIÓN ACUOSA, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2014,M2014,"PERCLORATOS INORGÁNICOS EN SOLUCIÓN ACUOSA, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2015,M2015,"HIPOCLORITOS INORGÁNICOS, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2016,M2016,"BROMATOS INORGÁNICOS EN SOLUCIÓN ACUOSA, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2017,M2017,"PERMANGANATOS INORGÁNICOS EN SOLUCIÓN ACUOSA, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2018,M2018,"PERSULFATOS INORGÁNICOS, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2019,M2019,"PERSULFATOS INORGÁNICOS EN SOLUCIÓN ACUOSA, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2020,M2020,"NITRATOS INORGÁNICOS EN SOLUCIÓN ACUOSA, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2021,M2021,"NITRITOS INORGÁNICOS EN SOLUCIÓN ACUOSA, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2022,M2022,PENTAFLUOROETANO (GAS REFRIGERANTE R125)
cfd_mx_traslado.cartaporte_materialpeligroso_M2023,M2023,"LÍQUIDO DE REACCIÓN ESPONTÁNEA, TIPO B"
cfd_mx_traslado.cartaporte_materialpeligroso_M2024,M2024,"LÍQUIDO DE REACCIÓN ESPONTÁNEA, TIPO B"
cfd_mx_traslado.cartaporte_materialpeligroso_M2025,M2025,"LÍQUIDO DE REACCIÓN ESPONTÁNEA, TIPO C"
cfd_mx_traslado.cartaporte_materialpeligroso_M2026,M2026,"SÓLIDO DE REACCIÓN ESPONTÁNEA, TIPO C"
cfd_mx_traslado.cartaporte_materialpeligroso_M2027,M2027,"LÍQUIDO DE REACCIÓN ESPONTÁNEA, TIPO D"
cfd_mx_traslado.cartaporte_materialpeligroso_M2028,M2028,"SÓLIDO DE REACCIÓN ESPONTÁNEA, TIPO D"
cfd_mx_traslado.cartaporte_materialpeligroso_M2029,M2029,"LÍQUIDO DE REACCIÓN ESPONTÁNEA, TIPO E"
cfd_mx_traslado.cartaporte_materialpeligroso_M2030,M2030,"SÓLIDO DE REACCIÓN ESPONTÁNEA, TIPO E"
cfd_mx_traslado.cartaporte_materialpeligroso_M2031,M2031,"LÍQUIDO DE REACCIÓN ESPONTÁNEA, TIPO F"
cfd_mx_traslado.cartaporte_materialpeligroso_M2032,M2032,"SÓLIDO DE REACCIÓN ESPONTÁNEA, TIPO F"
cfd_mx_traslado.cartaporte_materialpeligroso_M2033,M2033,"LÍQUIDO DE REACCIÓN ESPONTÁNEA, TIPO B, CON TEMPERATURA REGULADA"
cfd_mx_traslado.cartaporte_materialpeligroso_M2034,M2034,"SÓLIDO DE REACCIÓN ESPONTÁNEA, TIPO B, CON TEMPERATURA REGULADA"
cfd_mx_traslado.cartaporte_materialpeligroso_M2035,M2035,"LÍQUIDO DE REACCIÓN ESPONTÁNEA, TIPO C, CON TEMPERATURA REGULADA"
cfd_mx_traslado.cartaporte_materialpeligroso_M2036,M2036,"SÓLIDO DE REACCIÓN ESPONTÁNEA, TIPO C, CON TEMPERATURA REGULADA"
cfd_mx_traslado.cartaporte_materialpeligroso_M2037,M2037,"LÍQUIDO DE REACCIÓN ESPONTÁNEA, TIPO D, CON TEMPERATURA REGULADA"
cfd_mx_traslado.cartaporte_materialpeligroso_M2038,M2038,"SÓLIDO DE REACCIÓN ESPONTÁNEA, TIPO D, CON TEMPERATURA REGULADA"
cfd_mx_traslado.cartaporte_materialpeligroso_M2039,M2039,"LÍQUIDO DE REACCIÓN ESPONTÁNEA, TIPO E, CON TEMPERATURA REGULADA"
cfd_mx_traslado.cartaporte_materialpeligroso_M2040,M2040,"SÓLIDO DE REACCIÓN ESPONTÁNEA, TIPO E, CON TEMPERATURA REGULADA"
cfd_mx_traslado.cartaporte_materialpeligroso_M2041,M2041,"LÍQUIDO DE REACCIÓN ESPONTÁNEA, TIPO F, CON TEMPERATURA REGULADA"
cfd_mx_traslado.cartaporte_materialpeligroso_M2042,M2042,"SÓLIDO DE REACCIÓN ESPONTÁNEA, TIPO F, CON TEMPERATURA REGULADA"
cfd_mx_traslado.cartaporte_materialpeligroso_M2043,M2043,"2-BROMO-2-NITROPROPANO-1,3-DIOL"
cfd_mx_traslado.cartaporte_materialpeligroso_M2044,M2044,AZODICARBONAMIDA
cfd_mx_traslado.cartaporte_materialpeligroso_M2045,M2045,"SÓLIDOS QUE CONTIENEN LÍQUIDO TÓXICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2046,M2046,"SÓLIDOS QUE CONTIENEN LÍQUIDO CORROSIVO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2047,M2047,MICROORGANISMOS MODIFICADOS GENÉTICAMENTE u ORGANISMOS MODIFICADOS GENÉTICAMENTE
cfd_mx_traslado.cartaporte_materialpeligroso_M2048,M2048,"CLORURO DE
METANOSULFONILO"
cfd_mx_traslado.cartaporte_materialpeligroso_M2049,M2049,PEROXOBORATO DE SODIO ANHIDRO
cfd_mx_traslado.cartaporte_materialpeligroso_M2050,M2050,"MEDICAMENTO LÍQUIDO, INFLAMABLE, TÓXICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2051,M2051,"MEDICAMENTO SÓLIDO, TÓXICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2052,M2052,ÁCIDO CLOROACÉTICO FUNDIDO
cfd_mx_traslado.cartaporte_materialpeligroso_M2053,M2053,MONONITRATO-5-DE ISOSORBIDA
cfd_mx_traslado.cartaporte_materialpeligroso_M2054,M2054,"DIFLUOROMETANO
(GAS REFRIGERANTE R32)"
cfd_mx_traslado.cartaporte_materialpeligroso_M2055,M2055,TRIOXOSILICATO DE DISODIO
cfd_mx_traslado.cartaporte_materialpeligroso_M2056,M2056,TRIBUTILFOSFANO
cfd_mx_traslado.cartaporte_materialpeligroso_M2057,M2057,HIPOCLORITO DE terc-BUTILO
cfd_mx_traslado.cartaporte_materialpeligroso_M2058,M2058,"LÍQUIDO A TEMPERATURA ELEVADA, INFLAMABLE, N.E.P., de punto de inflamación superior a 60 °C, a una temperatura igual o superior al punto de inflamación"
cfd_mx_traslado.cartaporte_materialpeligroso_M2059,M2059,"LÍQUIDO A TEMPERATURA ELEVADA, N.E.P., a una temperatura igual o superior a 100 °C e inferior a su punto de inflamación (incluidos los metales fundidos, las sales fundidas, etc.)"
cfd_mx_traslado.cartaporte_materialpeligroso_M2060,M2060,"SÓLIDO A TEMPERATURA ELEVADA, N.E.P., a una temperatura igual o superior a 240 °C"
cfd_mx_traslado.cartaporte_materialpeligroso_M2061,M2061,"AMINAS SÓLIDAS, CORROSIVAS, N.E.P., o POLIAMINAS SÓLIDAS, CORROSIVAS, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2062,M2062,"SÓLIDO CORROSIVO, ÁCIDO, INORGÁNICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2063,M2063,"SÓLIDO CORROSIVO, ÁCIDO, ORGÁNICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2064,M2064,"SÓLIDO CORROSIVO, BÁSICO, INORGÁNICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2065,M2065,"SÓLIDO CORROSIVO, BÁSICO, ORGÁNICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2066,M2066,"LÍQUIDO CORROSIVO, ÁCIDO, INORGÁNICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2067,M2067,"LÍQUIDO CORROSIVO, ÁCIDO, ORGÁNICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2068,M2068,"LÍQUIDO CORROSIVO, BÁSICO, INORGÁNICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2069,M2069,"LÍQUIDO CORROSIVO, BÁSICO, ORGÁNICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2070,M2070,DISPOSITIVOS DE SEGURIDAD de iniciación eléctrica
cfd_mx_traslado.cartaporte_materialpeligroso_M2071,M2071,"BOLSA DE RESINA POLIESTÉRICA, material básico líquido"
cfd_mx_traslado.cartaporte_materialpeligroso_M2072,M2072,"FILTROS DE MEMBRANAS NITROCELULÓSICAS, con un máximo del 12,6 % de nitrógeno, por masa seca"
cfd_mx_traslado.cartaporte_materialpeligroso_M2073,M2073,"ÉTERES, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2074,M2074,"ÉSTERES, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2075,M2075,"NITRILOS INFLAMABLES, TÓXICOS, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2076,M2076,"ALCOHOLATOS EN SOLUCIÓN, N.E.P. en alcohol"
cfd_mx_traslado.cartaporte_materialpeligroso_M2077,M2077,"NITRILOS TÓXICOS, INFLAMABLES, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2078,M2078,"NITRILOS LÍQUIDOS TÓXICOS, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2079,M2079,"CLOROFORMIATOS TÓXICOS, CORROSIVOS, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2080,M2080,"COMPUESTO ORGANOFOSFORADO LÍQUIDO TÓXICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2081,M2081,"COMPUESTO ORGANOFOSFORADO TÓXICO, INFLAMABLE, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2082,M2082,"COMPUESTO ORGANOARSENICAL, LÍQUIDO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2083,M2083,"CARBONILOS METÁLICOS LÍQUIDOS, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2084,M2084,"COMPUESTO ORGANOMETÁLICO LÍQUIDO TÓXICO, , N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2085,M2085,"SELENIO, COMPUESTO DE, SÓLIDO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2086,M2086,"TELURIO, COMPUESTO DE, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2087,M2087,"VANADIO, COMPUESTO DE, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2088,M2088,"LÍQUIDO INFLAMABLE, TÓXICO, CORROSIVO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2089,M2089,"LÍQUIDO TÓXICO, INORGÁNICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2090,M2090,"SÓLIDO TÓXICO, INORGÁNICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2091,M2091,"LÍQUIDO TÓXICO, CORROSIVO, INORGÁNICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2092,M2092,"SÓLIDO TÓXICO, CORROSIVO, INORGÁNICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2093,M2093,"DESECHOS CLÍNICOS, N.E.P.
oDESECHOS (BIO)MÉDICOS, N.E.P. o DESECHOS MÉDICOS REGULADOS, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2094,M2094,BATERÍAS QUE CONTIENEN SODIO o ELEMENTOS DE BATERÍA QUE CONTIENEN SODIO
cfd_mx_traslado.cartaporte_materialpeligroso_M2095,M2095,"HIDRAZINA EN SOLUCIÓN ACUOSA con un máximo del 37 %, en masa, de hidrazina"
cfd_mx_traslado.cartaporte_materialpeligroso_M2096,M2096,"CIANURO DE HIDRÓGENO EN SOLUCIÓN ALCOHÓLICA, con un máximo del 45 % de cianuro de hidrógeno"
cfd_mx_traslado.cartaporte_materialpeligroso_M2097,M2097,"HIDROCARBUROS LÍQUIDOS, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2098,M2098,HEPTAFLUOROPROPANO (GAS REFRIGERANTE R 227)
cfd_mx_traslado.cartaporte_materialpeligroso_M2099,M2099,"ÓXIDO DE ETILENO Y CLOROTETRAFLUORO-ETANO, MEZCLA DE, con un máximo del 8,8 % de óxido de etileno"
cfd_mx_traslado.cartaporte_materialpeligroso_M2100,M2100,"ÓXIDO DE ETILENO Y PENTAFLUOROETANO, MEZCLA DE, con un máximo del 7,9 % de óxido de etileno"
cfd_mx_traslado.cartaporte_materialpeligroso_M2101,M2101,"ÓXIDO DE ETILENO Y TETRAFLUOROETANO, MEZCLA DE, con un máximo del 5,6 % de óxido de etileno"
cfd_mx_traslado.cartaporte_materialpeligroso_M2102,M2102,"ÓXIDO DE ETILENO Y DIÓXIDO DE CARBONO, MEZCLA DE, con más del 87 % de óxido de etileno"
cfd_mx_traslado.cartaporte_materialpeligroso_M2103,M2103,"LÍQUIDO CORROSIVO QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2104,M2104,"ACRILATO 2-
DIMETILAMINOETÍLICO ESTABILIZADO"
cfd_mx_traslado.cartaporte_materialpeligroso_M2105,M2105,"GAS COMPRIMIDO, TÓXICO, OXIDANTE, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2106,M2106,"GAS COMPRIMIDO, TÓXICO, CORROSIVO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2107,M2107,"GAS COMPRIMIDO, TÓXICO, INFLAMABLE, CORROSIVO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2108,M2108,"GAS COMPRIMIDO, TÓXICO, OXIDANTE, CORROSIVO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2109,M2109,"GAS LICUADO, TÓXICO, OXIDANTE, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2110,M2110,"GAS LICUADO, TÓXICO, CORROSIVO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2111,M2111,"GAS LICUADO, TÓXICO, INFLAMABLE, CORROSIVO, N.E.P"
cfd_mx_traslado.cartaporte_materialpeligroso_M2112,M2112,"GAS LICUADO, TÓXICO, OXIDANTE, CORROSIVO, N.E.P"
cfd_mx_traslado.cartaporte_materialpeligroso_M2113,M2113,"GAS, LÍQUIDO REFRIGERADO, OXIDANTE, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2114,M2114,"GAS, LÍQUIDO REFRIGERADO, INFLAMABLE, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M2115,M2115,PIGMENTOS ORGÁNICOS QUE EXPERIMENTAN UN CALENTAMIENTO ESPONTÁNEO
cfd_mx_traslado.cartaporte_materialpeligroso_M2116,M2116,"COMPUESTO PARA EL MOLDEADO DE PLÁSTICOS en forma de pasta, hoja o cuerda estirada que desprende vapores inflamables"
cfd_mx_traslado.cartaporte_materialpeligroso_M2117,M2117,MUESTRA QUÍMICA TÓXICA
cfd_mx_traslado.cartaporte_materialpeligroso_M2118,M2118,EQUIPO QUÍMICO o BOTIQUÍN DE URGENCIA
cfd_mx_traslado.cartaporte_materialpeligroso_M2119,M2119,"2-AMINO-4,6-DINITROFENOL, HUMEDECIDO con una proporción de agua, en masa, con un mínimo del 20 %"
cfd_mx_traslado.cartaporte_materialpeligroso_M2120,M2120,"SOLUCIÓN ACUOSA DE AMONIACO, con una densidad relativa menor de 0,880 a 15 °C, con más del 50 % de amoiíaco"
cfd_mx_traslado.cartaporte_materialpeligroso_M2121,M2121,"NITROGLICERINA EN MEZCLA, DESENSIBILIZADA, SÓLIDA, N.E.P. con más del 2 % pero no más del 10 %, en masa, de nitroglicerina"
cfd_mx_traslado.cartaporte_materialpeligroso_M2122,M2122,"BOROHIDRURO DE SODIO Y SOLUCIÓN DE HIDRÓXIDO DE SODIO con un máximo del 12 % de borohidruro de sodio y un máximo del 40 %, en masa, de hidróxido de sodio"
cfd_mx_traslado.cartaporte_materialpeligroso_M2123,M2123,"MATERIALES RADIACTIVOS, BAJA ACTIVIDAD ESPECÍFICA (BAE-II), no fisionables o fisionables exceptuados"
cfd_mx_traslado.cartaporte_materialpeligroso_M2124,M2124,"MATERIALES RADIACTIVOS, BAJA ACTIVIDAD ESPECÍFICA (BAE-III), no fisionables o fisionables exceptuados"
cfd_mx_traslado.cartaporte_materialpeligroso_M2125,M2125,"MATERIALES RADIACTIVOS, BULTOS DEL TIPO C, no fisionables o fisionables exceptuados"
cfd_mx_traslado.cartaporte_materialpeligroso_M2126,M2126,"MATERIALES RADIACTIVOS, BAJA ACTIVIDAD ESPECÍFICA (BAE-II), FISIONABLES"
cfd_mx_traslado.cartaporte_materialpeligroso_M2127,M2127,"MATERIALES RADIACTIVOS, BAJA ACTIVIDAD ESPECÍFICA (BAE-III), FISIONABLES"
cfd_mx_traslado.cartaporte_materialpeligroso_M2128,M2128,"MATERIALES RADIACTIVOS, OBJETOS CONTAMINADOS EN LA SUPERFICIE (OCS-I u OCS-II), FISIONABLES"
cfd_mx_traslado.cartaporte_materialpeligroso_M2129,M2129,"MATERIALES RADIACTIVOS, BULTOS DEL TIPO A, FISIONABLES, no en forma especial"
cfd_mx_traslado.cartaporte_materialpeligroso_M2130,M2130,"MATERIALES RADIACTIVOS, BULTOS DEL TIPO B(U), FISIONABLES"
cfd_mx_traslado.cartaporte_materialpeligroso_M2131,M2131,"MATERIALES RADIACTIVOS, BULTOS DEL TIPO B(M), FISIONABLES"
cfd_mx_traslado.cartaporte_materialpeligroso_M2132,M2132,"MATERIALES RADIACTIVOS, BULTOS DEL TIPO C, FISIONABLES"
cfd_mx_traslado.cartaporte_materialpeligroso_M2133,M2133,"MATERIALES RADIACTIVOS, TRANSPORTADOS EN VIRTUD DE ARREGLOS ESPECIALES, FISIONABLES"
cfd_mx_traslado.cartaporte_materialpeligroso_M2134,M2134,"MATERIALES RADIACTIVOS, BULTOS DEL TIPO A, EN FORMA ESPECIAL, no fisionables
ofisionables exceptuados"
